path,category,reason_tags,git_state,size_kb,modified_at
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/validateSpanningCellConfig.d.ts,B:Audit/Report,patch_* dir,ignored,0.2,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/validateSpanningCellConfig.js,B:Audit/Report,patch_* dir,ignored,2.26,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/validateSpanningCellConfig.js.map,B:Audit/Report,patch_* dir,ignored,2.15,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/validateTableData.d.ts,B:Audit/Report,patch_* dir,ignored,0.09,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/validateTableData.js,B:Audit/Report,patch_* dir,ignored,1.19,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/validateTableData.js.map,B:Audit/Report,patch_* dir,ignored,0.97,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/wrapCell.d.ts,B:Audit/Report,patch_* dir,ignored,0.28,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/wrapCell.js,B:Audit/Report,patch_* dir,ignored,1.19,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/wrapCell.js.map,B:Audit/Report,patch_* dir,ignored,0.74,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/wrapString.d.ts,B:Audit/Report,patch_* dir,ignored,0.36,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/wrapString.js,B:Audit/Report,patch_* dir,ignored,1.04,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/wrapString.js.map,B:Audit/Report,patch_* dir,ignored,0.53,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/wrapWord.d.ts,B:Audit/Report,patch_* dir,ignored,0.07,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/wrapWord.js,B:Audit/Report,patch_* dir,ignored,1.56,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/dist/src/wrapWord.js.map,B:Audit/Report,patch_* dir,ignored,1.51,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/ansi-regex/index.d.ts,B:Audit/Report,patch_* dir,ignored,0.73,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/ansi-regex/index.js,B:Audit/Report,patch_* dir,ignored,0.34,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/ansi-regex/license,B:Audit/Report,patch_* dir,ignored,1.08,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/ansi-regex/package.json,B:Audit/Report,patch_* dir,ignored,0.82,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/ansi-regex/readme.md,B:Audit/Report,patch_* dir,ignored,2.5,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/string-width/index.d.ts,B:Audit/Report,patch_* dir,ignored,0.77,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/string-width/index.js,B:Audit/Report,patch_* dir,ignored,0.9,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/string-width/license,B:Audit/Report,patch_* dir,ignored,1.08,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/string-width/package.json,B:Audit/Report,patch_* dir,ignored,0.92,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/string-width/readme.md,B:Audit/Report,patch_* dir,ignored,1.36,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/strip-ansi/index.d.ts,B:Audit/Report,patch_* dir,ignored,0.36,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/strip-ansi/index.js,B:Audit/Report,patch_* dir,ignored,0.15,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/strip-ansi/license,B:Audit/Report,patch_* dir,ignored,1.08,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/strip-ansi/package.json,B:Audit/Report,patch_* dir,ignored,0.78,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/node_modules/strip-ansi/readme.md,B:Audit/Report,patch_* dir,ignored,1.56,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/table/package.json,B:Audit/Report,patch_* dir,ignored,2.17,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/LICENSE,B:Audit/Report,patch_* dir,ignored,1.06,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/README.md,B:Audit/Report,patch_* dir,ignored,8.64,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/AsyncParallelBailHook.js,B:Audit/Report,patch_* dir,ignored,2.3,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/AsyncParallelHook.js,B:Audit/Report,patch_* dir,ignored,0.85,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/AsyncSeriesBailHook.js,B:Audit/Report,patch_* dir,ignored,1.02,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/AsyncSeriesHook.js,B:Audit/Report,patch_* dir,ignored,0.83,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/AsyncSeriesLoopHook.js,B:Audit/Report,patch_* dir,ignored,0.86,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/AsyncSeriesWaterfallHook.js,B:Audit/Report,patch_* dir,ignored,1.23,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/Hook.js,B:Audit/Report,patch_* dir,ignored,4.21,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/HookCodeFactory.js,B:Audit/Report,patch_* dir,ignored,11.58,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/HookMap.js,B:Audit/Report,patch_* dir,ignored,1.51,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/MultiHook.js,B:Audit/Report,patch_* dir,ignored,0.85,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/SyncBailHook.js,B:Audit/Report,patch_* dir,ignored,1.19,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/SyncHook.js,B:Audit/Report,patch_* dir,ignored,0.99,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/SyncLoopHook.js,B:Audit/Report,patch_* dir,ignored,1.02,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/SyncWaterfallHook.js,B:Audit/Report,patch_* dir,ignored,1.44,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/index.js,B:Audit/Report,patch_* dir,ignored,0.88,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/lib/util-browser.js,B:Audit/Report,patch_* dir,ignored,0.41,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/package.json,B:Audit/Report,patch_* dir,ignored,1.65,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/tapable/tapable.d.ts,B:Audit/Report,patch_* dir,ignored,4.81,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/to-regex-range/LICENSE,B:Audit/Report,patch_* dir,ignored,1.07,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/to-regex-range/README.md,B:Audit/Report,patch_* dir,ignored,13.27,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/to-regex-range/index.js,B:Audit/Report,patch_* dir,ignored,6.33,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/to-regex-range/package.json,B:Audit/Report,patch_* dir,ignored,1.74,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/unicorn-magic/default.d.ts,B:Audit/Report,patch_* dir,ignored,0.25,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/unicorn-magic/default.js,B:Audit/Report,patch_* dir,ignored,0.38,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/unicorn-magic/license,B:Audit/Report,patch_* dir,ignored,1.09,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/unicorn-magic/node.d.ts,B:Audit/Report,patch_* dir,ignored,2.76,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/unicorn-magic/node.js,B:Audit/Report,patch_* dir,ignored,1.22,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/unicorn-magic/package.json,B:Audit/Report,patch_* dir,ignored,1.14,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/unicorn-magic/readme.md,B:Audit/Report,patch_* dir,ignored,0.51,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/util-deprecate/History.md,B:Audit/Report,patch_* dir,ignored,0.28,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/util-deprecate/LICENSE,B:Audit/Report,patch_* dir,ignored,1.08,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/util-deprecate/README.md,B:Audit/Report,patch_* dir,ignored,1.63,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/util-deprecate/browser.js,B:Audit/Report,patch_* dir,ignored,1.58,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/util-deprecate/node.js,B:Audit/Report,patch_* dir,ignored,0.12,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/util-deprecate/package.json,B:Audit/Report,patch_* dir,ignored,0.68,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/which/CHANGELOG.md,B:Audit/Report,patch_* dir,ignored,2.38,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/which/LICENSE,B:Audit/Report,patch_* dir,ignored,0.75,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/which/README.md,B:Audit/Report,patch_* dir,ignored,1.23,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/which/bin/which,B:Audit/Report,patch_* dir,ignored,0.96,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/which/package.json,B:Audit/Report,patch_* dir,ignored,0.77,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/which/which.js,B:Audit/Report,patch_* dir,ignored,3.11,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/write-file-atomic/LICENSE.md,B:Audit/Report,patch_* dir,ignored,0.72,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/write-file-atomic/README.md,B:Audit/Report,patch_* dir,ignored,3.23,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/write-file-atomic/lib/index.js,B:Audit/Report,patch_* dir,ignored,6.64,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/node_modules/write-file-atomic/package.json,B:Audit/Report,patch_* dir,ignored,1.35,2026-03-24T07:53:54
patch_step1_p0_cleanup_validation/validation/tools/package.json,B:Audit/Report,patch_* dir,untracked,0.24,2026-03-24T07:53:12
patch_step1_p0_cleanup_validation/validation/tools/stylelint-csstree.config.cjs,B:Audit/Report,patch_* dir,untracked,0.11,2026-03-24T07:54:26
patch_step1_p0_cleanup_validation/validation/tools/stylelint.config.cjs,B:Audit/Report,patch_* dir,untracked,0.21,2026-03-24T07:54:26
prototype-export/.DS_Store,D:Legacy/Backup/Archive,prototype-export/*,ignored,6.0,2026-03-22T23:21:45
prototype-export/content-transfer-export.json,D:Legacy/Backup/Archive,prototype-export/*,untracked,9.79,2026-03-22T20:17:52
prototype-export/gpt-playwright-audit/audit-report.json,D:Legacy/Backup/Archive,prototype-export/*,untracked,5.94,2026-03-22T20:46:19
prototype-export/gpt-playwright-audit/desktop after age selection.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,743.87,2026-03-22T20:46:09
prototype-export/gpt-playwright-audit/desktop after shift selection.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,753.08,2026-03-22T20:46:11
prototype-export/gpt-playwright-audit/desktop form drawer.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,592.11,2026-03-22T20:46:11
prototype-export/gpt-playwright-audit/desktop initial.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,744.08,2026-03-22T20:46:08
prototype-export/gpt-playwright-audit/desktop offer modal.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,589.85,2026-03-22T20:46:10
prototype-export/gpt-playwright-audit/desktop-after-age-selection.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,743.87,2026-03-22T20:38:50
prototype-export/gpt-playwright-audit/desktop-initial.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,744.08,2026-03-22T20:38:50
prototype-export/gpt-playwright-audit/desktop_after_age_selection.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,743.87,2026-03-22T20:32:42
prototype-export/gpt-playwright-audit/desktop_after_shift_selection.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,743.87,2026-03-22T20:32:42
prototype-export/gpt-playwright-audit/desktop_initial.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,744.08,2026-03-22T20:32:41
prototype-export/gpt-playwright-audit/desktop_offer_modal.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,743.87,2026-03-22T20:30:20
prototype-export/gpt-playwright-audit/mobile after age selection.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,1224.47,2026-03-22T20:46:14
prototype-export/gpt-playwright-audit/mobile form drawer.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,516.5,2026-03-22T20:46:17
prototype-export/gpt-playwright-audit/mobile initial.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,1224.3,2026-03-22T20:46:13
prototype-export/gpt-playwright-audit/mobile offer modal.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,1029.27,2026-03-22T20:46:16
prototype-export/logo-check/aida-logo-original.svg,D:Legacy/Backup/Archive,prototype-export/*,untracked,57.7,2026-03-22T23:06:30
prototype-export/logo-check/aida-logo-original.svg.zip,D:Legacy/Backup/Archive,prototype-export/*,untracked,43.89,2026-03-22T23:22:17
prototype-export/logo-check/aida-logo-small.png,C:Screens/Visual; D:Legacy/Backup/Archive,image artifact; prototype-export/*,untracked,43.13,2026-03-22T21:29:25
prototype-export/logo-check/robot.svg,D:Legacy/Backup/Archive,prototype-export/*,untracked,0.36,2026-03-22T21:29:25
release/audit-previews/b34-b51-aligned.png,C:Screens/Visual,image artifact,untracked,818.96,2026-03-22T11:28:35
release/audit-previews/b34-b51-current.png,C:Screens/Visual,image artifact,untracked,552.92,2026-03-22T11:12:18
release/calendar-modal-mobile-check.png,C:Screens/Visual,image artifact,untracked,141.87,2026-03-23T15:14:41
release/calendar-modal-patch48.png,C:Screens/Visual,image artifact,untracked,243.13,2026-03-23T15:13:36
release/clean-site-20260322_115728 2/assets/aida-logo-small.png,C:Screens/Visual,image artifact,untracked,43.13,2026-03-22T11:57:28
release/clean-site-20260322_115728 2/assets/video-covers/cover-money-why.jpg,C:Screens/Visual,image artifact,untracked,180.68,2026-03-22T11:57:28
release/clean-site-20260322_115728 2/assets/video-covers/cover-phone-3days.jpg,C:Screens/Visual,image artifact,untracked,151.08,2026-03-22T11:57:28
release/clean-site-20260322_115728 2/assets/video-covers/cover-week-change.jpg,C:Screens/Visual,image artifact,untracked,224.81,2026-03-22T11:57:28
release/clean-site-20260322_115728/assets/aida-logo-small.png,C:Screens/Visual,image artifact,untracked,43.13,2026-03-22T11:57:28
release/clean-site-20260322_115728/assets/video-covers/cover-money-why.jpg,C:Screens/Visual,image artifact,untracked,180.68,2026-03-22T11:57:28
release/clean-site-20260322_115728/assets/video-covers/cover-phone-3days.jpg,C:Screens/Visual,image artifact,untracked,151.08,2026-03-22T11:57:28
release/clean-site-20260322_115728/assets/video-covers/cover-week-change.jpg,C:Screens/Visual,image artifact,untracked,224.81,2026-03-22T11:57:28
release/matrix-logo-mode-v2.png,C:Screens/Visual,image artifact,untracked,892.3,2026-03-22T07:18:14
release/matrix-logo-mode-v3.png,C:Screens/Visual,image artifact,untracked,940.58,2026-03-22T07:19:32
release/matrix-logo-mode.png,C:Screens/Visual,image artifact,untracked,893.1,2026-03-22T07:15:39
release/matrix-rain-mode-v2.png,C:Screens/Visual,image artifact,untracked,933.01,2026-03-22T07:18:24
release/matrix-rain-mode-v3.png,C:Screens/Visual,image artifact,untracked,933.29,2026-03-22T07:19:43
release/matrix-rain-mode.png,C:Screens/Visual,image artifact,untracked,932.95,2026-03-22T07:16:07
